username,tweet_id,date,text,tweet_length,topic,topic_labels,sentiment
railaodinga,1522634712489111553,2022-05-06 17:49:39+00:00,RT We cannot insist enough Baba sio mtu wa vitendawili . Baba ni mtenda vitu Mbili Tatu Vitu 2 3 BABA THE 5TH. Welcome ,119,9,family,positive
williamsruto,1535976111984848898,2022-06-12 13:23:36+00:00,This is what Kenya Kwanza is about. This is our contract with the people. ,74,17,,neutral
railaodinga,986273954359926788,2018-04-17 16:03:29+00:00,Mr. Matiba was a gallant fighter of democracy who's light was a threat to an establishment that broke him down. He' ,116,16,,neutral
railaodinga,1339594106771652608,2020-12-17 15:31:38+00:00,I was glad to join Mama at the end of year party for our staff at East Africa Spectre Ltd. It's been a t ,105,0,family,positive
williamsruto,1500163756894171137,2022-03-05 17:38:05+00:00,"To realise universal healthcare, the Kenya Kwanza administration will provide funds to support those who will not a ",116,1,,neutral
railaodinga,1399384952437870594,2021-05-31 15:19:06+00:00,"More than half a century since a ship was built in Kisumu, shipbuilding has made a welcome return to the port. Ke ",114,14,,positive
railaodinga,1127227385886195717,2019-05-11 15:02:06+00:00,Mama and I are pleased to have hosted a delegation of elders and leaders from Nakuru County at our home ,104,12,family,positive
railaodinga,1339946525267533826,2020-12-18 14:52:01+00:00,"In 1996, as a Resource Person for the IRI on conflict resolution, I had the honour of working with President Pierre ",116,18,,neutral
williamsruto,1458816020790099971,2021-11-11 15:16:57+00:00,"We should not demarcate areas or regions, after all we are one people one nation living in our diversity Those who ",115,14,,neutral
williamsruto,1470822174013509633,2021-12-14 18:25:07+00:00,"At Lavington in Nairobi County, offered our prayers and words of comfort to the family of my late Chief of Staff Ke ",116,8,family,neutral
railaodinga,1472554513970171910,2021-12-19 13:08:49+00:00,"Tumepiga gumzo poa na Wazee kutoka maeneo yote ya Mombasa. Ujumbe ni moja, Azimio Movement. OneLove ",100,11,love,neutral
williamsruto,1487465142765985795,2022-01-29 16:38:20+00:00,We are confident we have a superior plan to turn around our economy. We believe Kenyans will endorse that plan in t ,116,17,,positive
williamsruto,1526264842381930500,2022-05-16 18:14:29+00:00,"Rigathi Gachagua running mate , Party Leaders ANC , Kuria CCK , Ford Ken ",73,3,politics,neutral
railaodinga,1525141640171687937,2022-05-13 15:51:17+00:00,Wanainchi huku Likoni wamesema na kudhihirisha kwamba wana matumaini makubwa kwamba wakati wa maisha yao kubadilika ,116,11,,neutral
williamsruto,1421413443459076102,2021-07-31 10:12:28+00:00,Our commiserations to the family and their loved ones during this tough period of mourning. Rest In Peace.,106,5,family,neutral
railaodinga,833680770099245056,2017-02-20 14:12:39+00:00,Hosted a delegation of leaders from Meru County ahead of my second visit in as many months to the area. ,104,3,,neutral
railaodinga,1437393098993250307,2021-09-13 12:29:54+00:00,We are concerned about historical and current marginalization of some parts of Kenya. That is why we came up with c ,116,6,,neutral
railaodinga,1412994477015326721,2021-07-08 04:38:30+00:00,"My condolences to the family of Hilary Boniface Ng weno journalist, academic and historian extraordinaire. May ",111,12,family,neutral
williamsruto,1466815242969796610,2021-12-03 17:03:00+00:00,...and the people of Ngong in Kajiado County in welcoming former NTSA Director General Francis Ole Meja to the Uni ,115,18,,positive
williamsruto,1526608098714079232,2022-05-17 16:58:28+00:00,"Also with us were UDA Governor Aspirant Kimani Wamatangi Senator Kiambu , MPs Kikuyu , James Wam ",97,5,politics,neutral
railaodinga,892001817579671552,2017-07-31 12:39:40+00:00,I alongside fellow NASA Pentagon will address the media at 4pm to address critical issues that have arisen with regard to the 2017 elections,140,7,politics,neutral
railaodinga,878110310892056576,2017-06-23 04:39:47+00:00,"On 8 8 WE shall vote, WE shall count, WE shall protect the count. Adopt a polling station as an individual or as a ",115,6,,neutral
railaodinga,1530221127032791040,2022-05-27 16:15:21+00:00,"Trans Nzoia, Kenya's grain basket, has stated that they'll continue to serve the rest of the country as long as the ",116,10,,neutral
railaodinga,1006872990670360576,2018-06-13 12:16:42+00:00,A delegation of Zambian Opposition MPs called on me today. They are in the country for bench marking with the Natio ,116,12,politics,neutral
williamsruto,1462472045036462080,2021-11-21 17:24:41+00:00,Had a fruitful engagement with the people of Murang'a County as we continued to strengthen our agenda that will hel ,116,12,,positive
railaodinga,1459819424450584577,2021-11-14 09:44:07+00:00,"LAMU COUNTY Full Gospel Church, Mpeketoni. Inawezekana ",55,8,,neutral
railaodinga,1391258237454934022,2021-05-09 05:06:26+00:00,"Just like Mother Earth, they make the world a better place they love us unconditionally, and oh man they can multi ",115,0,love,positive
williamsruto,1437780571783041034,2021-09-14 14:09:35+00:00,"Financing and decriminalising enterprises will be the engine driving the Bottom Up Economic Model, ultimately spurr ",116,2,,neutral
williamsruto,1481976219214176257,2022-01-14 13:07:19+00:00,"Drummed up support for the Bottom Up Economic Model at Marurui, Kahawa West and Githurai 44 in Roysambu Constituenc ",116,2,,neutral
railaodinga,845986631609921537,2017-03-26 13:11:45+00:00,RT Jubilee planning to move the dry port from Mombasa to Naivasha on private land bought by people known by Uhuru ,114,7,politics,neutral
railaodinga,1422912327028969478,2021-08-04 13:28:29+00:00,Spent my afternoon with the Baba Die Hards group from Murang a County. We shared insights on our Nation s journe ,113,7,,neutral
williamsruto,1425825577043251216,2021-08-12 14:24:42+00:00," nominated , Embakasi West , Hilary Kiplang'at Kipkelion West and Mwambu Mabonga B ",83,0,politics,neutral
railaodinga,836687028779638784,2017-02-28 21:18:27+00:00,"RT 9yrs ago today during the crisis in Kenya, Mwai Kibaki Raila Odinga signed the Nat'l Accord Reconciliation Act...https ",122,10,politics,neutral
railaodinga,1219569640801808384,2020-01-21 10:37:15+00:00,"Met with the Most Rev. Justin Welby, the Archbishop of Canterbury together with the Head of the Anglican Church in ",115,0,,neutral
railaodinga,844835316959653888,2017-03-23 08:56:50+00:00,"Listen to 's story this Sunday, March 26 in DStv Channel 158 and GoTv Channel 4. ",81,7,,neutral
williamsruto,1459821743565062145,2021-11-14 09:53:20+00:00,"Sunday service at the Muthithi African Independent Pentecostal Church of Africa A.I.P.C.A , Giatha Parish, Kigumo ",114,19,,neutral
williamsruto,1466093608721915904,2021-12-01 17:15:29+00:00,"Engaged and supported traders in Ikalaasa, Wamunyu, Mbiuni, Mwala and Masii Markets in Mwala Constituency, Machakos ",116,8,,neutral
williamsruto,1509863166259478532,2022-04-01 12:00:05+00:00,The Kenya Kwanza administration will sort out land issues bedeviling Lamu and other parts of the country to secure ,115,6,insecurity,neutral
williamsruto,1449698726985883654,2021-10-17 11:28:05+00:00, ,1,0,,neutral
railaodinga,836564440573181952,2017-02-28 13:11:19+00:00,"ONGOING Meeting with elders and opinion leaders in Marimanti Market, Tharaka Nithi urging a rejection of ethnic ",112,12,,neutral
railaodinga,1295748075537997824,2020-08-18 15:43:09+00:00,"I was pleased to receive Governor Alex Tolgos of Elgeyo Marakwet, the chairman of the BBI forum Rift Valley at Capi ",116,0,,positive
railaodinga,1490956902704246785,2022-02-08 07:53:20+00:00,"At independence, young leaders did a spectacular job of preparing Kenya for the future. The foundation these young ",115,6,,positive
williamsruto,1523318721246380032,2022-05-08 15:07:39+00:00,"In order to safeguard Trans Nzoia County as our country s food basket, the Kenya Kwanza administration will discour ",116,2,,neutral
railaodinga,892455350301057024,2017-08-01 18:41:51+00:00,"Today in Kisii, NASA was clear, 1. Don't let Matiangi intimidate you. Guard our vote. 2. Jubilee is guilty of Chris ",116,7,,neutral
railaodinga,1389190560611766275,2021-05-03 12:10:14+00:00,"I wish fortitude to the family of former Matungu MP Joseph Wamukoya, who has passed on. This was a very close fri ",114,12,family,neutral
williamsruto,1453591496893079556,2021-10-28 05:16:33+00:00,Special mention to on your induction into the World Rugby Hall of Fame in 2021. The elevation validate ,103,14,sports,neutral
railaodinga,1476903615138865177,2021-12-31 13:10:36+00:00,The Mulembe Nation is fully aboard the AzimioLaUmoja Movement. This is a movement of the people. It s an exodus. ,113,17,,neutral
williamsruto,1493637850662936581,2022-02-15 17:26:28+00:00,"With Party leaders , MPs Katoo Ole Metito Kajiado South , Kajiado East ",71,3,politics,neutral
williamsruto,1494715478526283778,2022-02-18 16:48:35+00:00,Took the Uchumi Kwanza economic model to the people of Kagwe and Mungere in Kiambu County together with Hon. Musali ,116,7,,neutral
railaodinga,1055298693467922432,2018-10-25 03:23:09+00:00,Met with the Faculty of the Duke Energy Initiative which is part of the School of Engineering for discussions on ac ,116,9,,neutral
railaodinga,1543625619333713921,2022-07-03 16:00:01+00:00,"Don t wish for it, work for it. Inawezekana InawezekanaAgenda ",62,1,,neutral
railaodinga,1498238070608605189,2022-02-28 10:06:06+00:00," Ask not what your country can do, ask what you can do for your country. John F. Kennedy ",89,15,,neutral
williamsruto,1534236984885096451,2022-06-07 18:12:56+00:00,"Running mate shared the Kenya Kwanza message with the people of Narumoro and Ichuga, Othaya, Nyeri County ",106,3,,neutral
railaodinga,1286984290643968000,2020-07-25 11:19:00+00:00,"With his family, we have been struggling with how to mourn Ben Jipcho since he passed yesterday. Most people knew h ",116,15,family,neutral
williamsruto,1527238394866241536,2022-05-19 10:43:02+00:00,"Hustlers making their economic charter, at the Rift Valley Sports Club, Nakuru County. ",87,0,sports,neutral
railaodinga,891945117258588160,2017-07-31 08:54:22+00:00,WAKATI UMEWADIA WA KUJALI MASLAHI YA WAHUDUMU WA BODA BODA Sisi sote tumewahi kuepuka msongamano wa magari ,107,11,,neutral
williamsruto,1478006574912360449,2022-01-03 14:13:22+00:00," Bahati , Robert Pukose Endebes and Kericho . Others were Elgeyo ",65,16,family,neutral
railaodinga,1435214498210762753,2021-09-07 12:12:56+00:00,"With Kibaki we laid the ground for Kenyans to be able to access cheap loans. In fact, that was the era that banks h ",116,8,,neutral
railaodinga,879766796521308161,2017-06-27 18:22:04+00:00,"The 2010 Constitution emphasised on basic needs. NASA believes Government's first business is to feed, treat, house ",116,18,,neutral
railaodinga,942588646510690304,2017-12-18 02:53:40+00:00,The people of Kenya demand electoral justice Resist ,52,17,politics,neutral
railaodinga,1281277712716517376,2020-07-09 17:23:06+00:00,Received a visit from Governor and House Minority Whip . ,57,18,politics,neutral
railaodinga,1340988601769848833,2020-12-21 11:52:51+00:00,"RT Beyond just teaching academic studies, schools should provide students with skills geared towards the rapidly changing moder ",128,14,,neutral
railaodinga,1409903046184820737,2021-06-29 15:54:15+00:00,We toured the Modjo Dry Port as well today. I laud Ethiopia s investment in key aspects of infrastructure as a wa ,114,11,,positive
railaodinga,1253358662845968384,2020-04-23 16:22:46+00:00, Ramadhan Mubarak and Saum Maqbul to all our Muslim Brothers and Sisters. ,74,4,family,neutral
railaodinga,865213217815048192,2017-05-18 14:31:20+00:00,VR is a process we all need to take very seriously. I urge you to visit your local polling station with all your loved ones cont.. ,131,6,family,neutral
railaodinga,1420071773693956096,2021-07-27 17:21:09+00:00,RT Baba is the quintessential Gentleman. RailaInMuranga with Mama ,66,9,family,positive
williamsruto,1442024919185846276,2021-09-26 07:15:06+00:00, ,1,0,,neutral
williamsruto,1493142668611891201,2022-02-14 08:38:48+00:00,Nyeri today hosts the first of 47 Bottom Up Economic Model conversation sessions. ,82,8,,neutral
railaodinga,1500246526358175745,2022-03-05 23:06:59+00:00,"RT On this day in 1959, 69 black boys were padlocked in their dormitory at school and it was then set on fire. 21 burnt ",120,14,violence,neutral
railaodinga,1411697750668890118,2021-07-04 14:45:46+00:00,Congratulations on winning the MashemejiDerby to qualify for the CAF confederation cup after beating ,101,5,sports,positive
railaodinga,1012646161038086144,2018-06-29 10:37:13+00:00,It is in that capacity as potential investor in Kenya soccer and in our youth that I welcome him to the country.,112,17,sports,positive
railaodinga,1397887073466597378,2021-05-27 12:07:04+00:00,Spent part of the day catching up with Dr Mukhisa Kituyi and his wife at their residence. We compared notes and exc ,116,9,family,neutral
railaodinga,1081057893120659456,2019-01-04 05:21:01+00:00,RT ,3,9,,neutral
williamsruto,1437744178964877314,2021-09-14 11:44:58+00:00,The Bottom Up Economic Model is deliberately designed to position small and medium sized enterprises at its centre. ,116,1,,neutral
railaodinga,1467163886092787717,2021-12-04 16:08:23+00:00,Pena yangu Ziwani leo na ya CR7 gani noma The youth playing sports in this country need passionate attention. Um ,113,11,sports,neutral
railaodinga,1530918019249078272,2022-05-29 14:24:33+00:00,The people of Bungoma County have placed their hopes on the incoming Azimio administration. They're eagerly await ,114,13,,positive
williamsruto,1523258918276939778,2022-05-08 11:10:01+00:00,Commit your actions to the Lord and your plans will succeed. Proverbs 16 3 ,75,2,,positive
williamsruto,1440223018416939015,2021-09-21 07:55:00+00:00, ,1,0,,neutral
williamsruto,1410982148769816581,2021-07-02 15:22:13+00:00,We must even Kenya s investment field to facilitate the rise of start ups and flourishing of small businesses. This ,116,17,,positive
williamsruto,1426166287835832324,2021-08-13 12:58:34+00:00,"Even with the insults, the conversation is now robustly leaning on the uplifting of Mama Mbogas, BodaBodas, Matatu ",115,18,,positive
